position_id,time,magic,symbol,overlap,concentration,profit
2719,1584360000,20260605,EURUSD,0.0,1.0,1106.0
2720,1584360900,20261002,GOLD,0.0,0.0,6851.0
2723,1584444600,20261001,GBPJPY,0.0,1.0,-2628.0
2724,1584445500,20261002,GOLD,0.0,0.0,-4773.0
2728,1584525600,20261002,GOLD,0.0,1.0,845.0
2729,1584530100,20261001,GBPJPY,0.0,1.0,2478.0
2732,1584618300,20261001,GBPJPY,0.0,1.0,3052.0
2733,1584633600,20260610,USDJPY,1.0,2.0,1102.0
2736,1584697500,20261001,GBPJPY,0.0,1.0,-916.0
2739,1585044900,20261001,GBPJPY,0.0,1.0,2058.0
2741,1585130400,20261001,GBPJPY,0.0,1.0,-1591.0
2742,1585132200,20261002,GOLD,0.0,0.0,-1500.0
2743,1585152000,20260610,USDJPY,1.0,2.0,-502.0
2747,1585220400,20261000,USDJPY,1.0,2.0,686.0
2751,1585296000,20260610,USDJPY,1.0,2.0,-501.0
2753,1585537200,20260605,EURUSD,1.0,2.0,-273.0
2755,1585944000,20260605,EURUSD,0.0,1.0,-274.0
2757,1586164500,20261001,GBPJPY,0.0,1.0,456.0
2758,1586169000,20261000,USDJPY,1.0,2.0,-296.0
2761,1586260800,20260605,EURUSD,0.0,1.0,-276.0
2763,1586282400,20260605,EURUSD,0.0,1.0,-278.0
2766,1586822400,20260720,BTCUSD,0.0,1.0,1379.0
2767,1586865600,20260605,EURUSD,1.0,2.0,-282.0
2768,1586943900,20261001,GBPJPY,0.0,1.0,-177.0
2771,1587118500,20261001,GBPJPY,0.0,1.0,-966.0
2772,1587160800,20260605,EURUSD,0.0,1.0,-268.0
2774,1587340950,20260724,BTCUSD,0.0,1.0,1197.0
2775,1587355200,20260610,USDJPY,0.0,1.0,-498.0
2776,1587378600,20261001,GBPJPY,0.0,1.0,1416.0
2780,1587466800,20261001,GBPJPY,0.0,1.0,773.0
2782,1587552300,20261001,GBPJPY,0.0,1.0,-366.0
2784,1587633300,20261001,GBPJPY,0.0,1.0,-613.0
2786,1587637800,20261001,GBPJPY,0.0,1.0,-3492.0
2788,1587979800,20261000,USDJPY,2.0,3.0,-121.0
2790,1588072500,20261000,USDJPY,2.0,3.0,159.0
2792,1588140000,20260605,EURUSD,2.0,3.0,1094.0
2793,1588158000,20261000,USDJPY,3.0,4.0,-202.0
2795,1588238100,20261001,GBPJPY,0.0,1.0,-385.0
2797,1588247100,20261001,GBPJPY,0.0,1.0,4962.0
2800,1588276800,20260774,GBPUSD,2.0,3.0,-540.0
2802,1588329900,20261001,GBPJPY,0.0,1.0,853.0
2803,1588330800,20261000,USDJPY,3.0,3.0,61.0
2808,1588763700,20261001,GBPJPY,0.0,1.0,1065.0
2810,1588842900,20261001,GBPJPY,0.0,1.0,-100.0
2811,1588845600,20260605,EURUSD,0.0,1.0,-268.0
2813,1588851000,20261000,USDJPY,1.0,2.0,-126.0
2814,1588888800,20260605,EURUSD,0.0,1.0,-264.0
2818,1588960800,20260605,EURUSD,0.0,1.0,-214.0
2820,1588964400,20260605,EURUSD,0.0,1.0,-265.0
2821,1589155230,20260724,BTCUSD,0.0,0.0,-321.0
2822,1589190300,20261000,USDJPY,0.0,1.0,621.0
2823,1589190300,20261001,GBPJPY,1.0,2.0,-1023.0
2824,1589202900,20261002,GOLD,1.0,2.0,149.0
2829,1589361300,20261001,GBPJPY,0.0,1.0,-500.0
2831,1589447700,20261001,GBPJPY,0.0,1.0,-570.0
2833,1589529600,20260774,GBPUSD,0.0,1.0,1181.0
2834,1589535000,20261001,GBPJPY,1.0,2.0,771.0
2835,1589540400,20261000,USDJPY,1.0,2.0,-404.0
2839,1589794200,20261001,GBPJPY,0.0,1.0,1048.0
2841,1589821200,20260605,EURUSD,1.0,2.0,1119.0
2842,1589879700,20261001,GBPJPY,0.0,1.0,1144.0
2844,1589904000,20260610,USDJPY,1.0,2.0,-502.0
2846,1589961600,20260640,GOLD,0.0,1.0,-2554.0
2847,1589968800,20261001,GBPJPY,0.0,1.0,1998.0
2849,1590004800,20260610,USDJPY,0.0,1.0,1126.0
2851,1590055200,20261002,GOLD,0.0,0.0,1224.0
2852,1590056100,20261000,USDJPY,1.0,2.0,-267.0
2856,1590142500,20261001,GBPJPY,0.0,1.0,-191.0
2857,1590148800,20260640,GOLD,0.0,1.0,-2173.0
2860,1590379200,20260628,AUDJPY,1.0,2.0,3000.0
2861,1590451200,20260724,BTCUSD,0.0,1.0,248.0
2862,1590484500,20261001,GBPJPY,2.0,3.0,724.0
2863,1590497100,20261002,GOLD,0.0,0.0,2106.0
2867,1590575400,20261001,GBPJPY,0.0,1.0,-543.0
2869,1590590700,20261002,GOLD,0.0,1.0,-666.0
2871,1590660900,20261002,GOLD,0.0,1.0,-152.0
2873,1590710400,20260720,BTCUSD,0.0,1.0,-125.0
2874,1590748200,20261001,GBPJPY,0.0,1.0,-598.0
2877,1591010100,20261000,USDJPY,0.0,1.0,-192.0
2879,1591056000,20260650,AUDJPY,3.0,3.0,643055.0
2880,1591090200,20261001,GBPJPY,3.0,4.0,1262.0
2882,1591094700,20261000,USDJPY,3.0,4.0,670.0
2886,1591128000,20260610,USDJPY,1.0,2.0,1111.0
2887,1591156800,20260774,GBPUSD,0.0,1.0,-557.0
2888,1591182900,20261002,GOLD,0.0,0.0,2175.0
2891,1591348500,20261001,GBPJPY,2.0,3.0,649.0
2892,1591353000,20261000,USDJPY,3.0,4.0,186.0
2896,1591608600,20261002,GOLD,1.0,2.0,411.0
2897,1591609500,20261001,GBPJPY,0.0,1.0,5892.0
2898,1591617600,20260628,AUDJPY,1.0,2.0,-976.0
2903,1591698600,20261001,GBPJPY,0.0,1.0,-522.0
2904,1591699500,20261000,USDJPY,0.0,1.0,81.0
2905,1591703100,20261002,GOLD,1.0,2.0,967.0
2909,1591788600,20261000,USDJPY,0.0,1.0,141.0
2911,1591833600,20260610,USDJPY,0.0,1.0,-429.0
2912,1591870500,20261001,GBPJPY,0.0,1.0,902.0
2914,1591920000,20260724,BTCUSD,1.0,2.0,-676.0
2915,1591959600,20261001,GBPJPY,0.0,1.0,-1157.0
2917,1591992000,20260610,USDJPY,2.0,3.0,-499.0
2920,1592212500,20261001,GBPJPY,0.0,1.0,-1034.0
2921,1592217000,20261002,GOLD,0.0,0.0,-506.0
2923,1592219700,20261001,GBPJPY,1.0,2.0,2292.0
2926,1592265600,20260720,BTCUSD,1.0,2.0,-198.0
2927,1592373600,20260605,EURUSD,0.0,1.0,-270.0
2929,1592395200,20260774,GBPUSD,2.0,3.0,-551.0
2930,1592467200,20260610,USDJPY,3.0,4.0,-713.0
2932,1592510400,20260774,GBPUSD,0.0,2.0,-198.0
2934,1592553600,20260774,GBPUSD,3.0,4.0,-535.0
2936,1592821800,20261001,GBPJPY,0.0,1.0,619.0
2937,1592827200,20260774,GBPUSD,4.0,4.0,1163.0
2940,1592910900,20261001,GBPJPY,1.0,2.0,-1164.0
2943,1593003600,20260605,EURUSD,2.0,3.0,-269.0
2945,1593021600,20260605,EURUSD,2.0,3.0,-268.0
2947,1593039600,20260605,EURUSD,0.0,1.0,-259.0
2948,1593078300,20261002,GOLD,1.0,2.0,-564.0
2950,1593100800,20260610,USDJPY,1.0,2.0,-560.0
2954,1593450000,20260605,EURUSD,1.0,2.0,-269.0
2957,1593457200,20260605,EURUSD,0.0,1.0,-269.0
2958,1593460800,20260610,USDJPY,2.0,2.0,-252.0
2959,1593511200,20261001,GBPJPY,0.0,1.0,-3126.0
2962,1593547200,20260605,EURUSD,0.0,1.0,-278.0
2964,1593602100,20261000,USDJPY,0.0,1.0,-1.0
2966,1593604800,20260610,USDJPY,1.0,2.0,354.0
2967,1593626400,20260605,EURUSD,2.0,3.0,-296.0
2969,1593681300,20261001,GBPJPY,0.0,1.0,-333.0
2972,1593766800,20260605,EURUSD,0.0,1.0,-268.0
2974,1594118700,20261000,USDJPY,0.0,1.0,-85.0
2975,1594119600,20261001,GBPJPY,1.0,2.0,918.0
2977,1594152000,20260628,AUDJPY,2.0,2.0,-495.0
2979,1594208700,20261001,GBPJPY,0.0,1.0,-3036.0
2981,1594288800,20261001,GBPJPY,1.0,2.0,-355.0
2984,1594375200,20261001,GBPJPY,0.0,1.0,-752.0
2985,1594377900,20261000,USDJPY,2.0,2.0,-132.0
2988,1594627200,20260628,AUDJPY,1.0,2.0,2546.0
2989,1594642500,20261002,GOLD,1.0,2.0,28.0
2991,1594723500,20261001,GBPJPY,0.0,1.0,-323.0
2993,1594806300,20261001,GBPJPY,1.0,2.0,-548.0
2994,1594809900,20261000,USDJPY,1.0,2.0,104.0
2997,1594892700,20261001,GBPJPY,0.0,1.0,-542.0
2999,1594979100,20261001,GBPJPY,0.0,1.0,558.0
3000,1595001600,20260640,GOLD,1.0,2.0,2336.0
3002,1595245500,20261001,GBPJPY,1.0,2.0,981.0
3004,1595322900,20261001,GBPJPY,1.0,2.0,23.0
3006,1595361600,20260774,GBPUSD,2.0,2.0,-550.0
3009,1595413800,20261001,GBPJPY,0.0,1.0,-576.0
3010,1595416500,20261000,USDJPY,0.0,1.0,246.0
3013,1595502900,20261002,GOLD,1.0,2.0,3209.0
3016,1595585700,20261001,GBPJPY,0.0,1.0,-355.0
3018,1595842200,20261001,GBPJPY,0.0,1.0,-321.0
3020,1596019500,20261000,USDJPY,0.0,1.0,-438.0
3022,1596104100,20261002,GOLD,0.0,1.0,432.0
3024,1596168000,20260640,GOLD,0.0,1.0,5691.0
3025,1596461400,20261002,GOLD,0.0,0.0,-328.0
3027,1596539700,20261001,GBPJPY,0.0,1.0,1698.0
3030,1596600000,20260640,GOLD,0.0,1.0,4801.0
3031,1596621600,20261002,GOLD,1.0,2.0,-183.0
3033,1596705300,20261001,GBPJPY,2.0,3.0,-70.0
3034,1596724200,20261002,GOLD,1.0,2.0,823.0
3038,1596799800,20261001,GBPJPY,0.0,1.0,-15.0
3040,1597060800,20260627,GBPJPY,2.0,3.0,6045.0
3041,1597107600,20260605,EURUSD,0.0,1.0,-264.0
3042,1597138200,20261002,GOLD,1.0,2.0,5801.0
3044,1597158000,20260605,EURUSD,1.0,2.0,-265.0
3047,1597190700,20260724,BTCUSD,0.0,1.0,-522.0
3048,1597223700,20261001,GBPJPY,4.0,4.0,-69.0
3050,1597320000,20260605,EURUSD,1.0,2.0,-265.0
3052,1597397400,20261001,GBPJPY,0.0,2.0,-337.0
3054,1597661100,20261002,GOLD,1.0,2.0,6634.0
3056,1597743900,20261000,USDJPY,1.0,2.0,73.0
3057,1597749300,20261001,GBPJPY,3.0,3.0,3378.0
3060,1597829400,20261001,GBPJPY,4.0,4.0,-644.0
3062,1597918500,20261001,GBPJPY,0.0,2.0,-496.0
3064,1598264100,20261001,GBPJPY,4.0,4.0,-462.0
3066,1598349600,20261000,USDJPY,3.0,4.0,197.0
3067,1598352300,20261001,GBPJPY,5.0,5.0,704.0
3068,1598360400,20260605,EURUSD,0.0,1.0,-264.0
3072,1598438700,20261000,USDJPY,0.0,2.0,450.0
3074,1598486700,20260724,BTCUSD,0.0,0.0,-1922.0
3078,1598598000,20260605,EURUSD,1.0,2.0,1102.0
3080,1598958000,20261001,GBPJPY,1.0,2.0,-138.0
3082,1599066000,20260605,EURUSD,0.0,1.0,-265.0
3084,1599125400,20261001,GBPJPY,0.0,1.0,415.0
3085,1599126300,20261002,GOLD,0.0,0.0,165.0
3088,1599218100,20261001,GBPJPY,1.0,2.0,-605.0
3090,1599471000,20261001,GBPJPY,0.0,1.0,274.0
3092,1599564600,20261001,GBPJPY,0.0,1.0,1052.0
3094,1599643800,20261001,GBPJPY,0.0,1.0,-740.0
3097,1599796800,20260610,USDJPY,1.0,2.0,-498.0
3098,1599819300,20261001,GBPJPY,2.0,3.0,-539.0
3100,1599854400,20260774,GBPUSD,1.0,2.0,-535.0
3102,1600082100,20261001,GBPJPY,2.0,3.0,-337.0
3105,1600138800,20260605,EURUSD,0.0,1.0,-268.0
3106,1600162200,20261001,GBPJPY,1.0,2.0,-90.0
3109,1600214700,20260720,BTCUSD,0.0,1.0,-450.0
3110,1600254900,20261002,GOLD,1.0,2.0,-229.0
3111,1600279200,20260605,EURUSD,0.0,1.0,-265.0
3114,1600339500,20261000,USDJPY,1.0,2.0,22.0
3115,1600344000,20260610,USDJPY,2.0,3.0,-620.0
3117,1600387200,20260605,EURUSD,2.0,3.0,-270.0
3118,1600425900,20261000,USDJPY,3.0,4.0,40.0
3119,1600426800,20261001,GBPJPY,1.0,2.0,2718.0
3122,1600683300,20261000,USDJPY,3.0,4.0,-403.0
3124,1600688700,20261002,GOLD,0.0,2.0,5573.0
3127,1600767900,20261002,GOLD,0.0,1.0,458.0
3128,1600767900,20261001,GBPJPY,0.0,1.0,-533.0
3131,1600852500,20261002,GOLD,0.0,1.0,1122.0
3134,1600938900,20261001,GBPJPY,0.0,1.0,-511.0
3136,1601028000,20261000,USDJPY,1.0,2.0,-300.0
3138,1601292600,20261001,GBPJPY,1.0,2.0,2166.0
3140,1601370900,20261001,GBPJPY,1.0,2.0,29.0
3141,1601372700,20261000,USDJPY,2.0,3.0,-23.0
3144,1601457300,20261002,GOLD,0.0,0.0,-1567.0
3145,1601457300,20261001,GBPJPY,0.0,1.0,-803.0
3148,1601543700,20261001,GBPJPY,1.0,2.0,-473.0
3150,1601549100,20261001,GBPJPY,0.0,1.0,-4122.0
3152,1601654400,20260605,EURUSD,1.0,2.0,1054.0
3153,1601892900,20261002,GOLD,0.0,1.0,-1825.0
3154,1601896500,20261001,GBPJPY,1.0,2.0,300.0
3155,1601897400,20261000,USDJPY,2.0,3.0,45.0
3159,1601956800,20260610,USDJPY,1.0,2.0,-484.0
3160,1601982900,20261000,USDJPY,1.0,2.0,-20.0
3162,1602063000,20261002,GOLD,1.0,2.0,-378.0
3163,1602065700,20261001,GBPJPY,2.0,3.0,248.0
3164,1602067500,20261000,USDJPY,3.0,4.0,102.0
3170,1602648000,20260605,EURUSD,1.0,2.0,-263.0
3171,1602684900,20261002,GOLD,0.0,1.0,-55.0
3174,1602694800,20260605,EURUSD,0.0,1.0,-254.0
3176,1602761400,20261001,GBPJPY,0.0,1.0,3054.0
3178,1603101600,20261001,GBPJPY,1.0,2.0,-53.0
3179,1603104300,20261002,GOLD,0.0,0.0,-176.0
3181,1603126800,20260605,EURUSD,1.0,2.0,-335.0
3184,1603194300,20261001,GBPJPY,1.0,2.0,-335.0
3185,1603195200,20260628,AUDJPY,0.0,1.0,-574.0
3187,1603273500,20261000,USDJPY,1.0,2.0,639.0
3188,1603278900,20261002,GOLD,2.0,3.0,232.0
3192,1603440000,20260628,AUDJPY,0.0,0.0,-460.0
3193,1603451700,20261000,USDJPY,1.0,2.0,-161.0
3196,1603703700,20261000,USDJPY,1.0,2.0,-135.0
3197,1603713600,20260774,GBPUSD,0.0,1.0,-525.0
3200,1603799100,20261000,USDJPY,1.0,2.0,125.0
3202,1603878300,20261001,GBPJPY,0.0,1.0,806.0
3205,1603968300,20261001,GBPJPY,0.0,1.0,366.0
3206,1603969200,20261000,USDJPY,0.0,1.0,-560.0
3207,1603983600,20260605,EURUSD,0.0,1.0,-259.0
3210,1604016300,20260720,BTCUSD,0.0,0.0,3682.0
3211,1604311200,20261000,USDJPY,1.0,2.0,-34.0
3212,1604313900,20261001,GBPJPY,0.0,1.0,-2820.0
3213,1604315700,20261002,GOLD,0.0,0.0,618.0
3215,1604347200,20260774,GBPUSD,1.0,2.0,-530.0
3218,1604394900,20261000,USDJPY,0.0,0.0,-37.0
3220,1604404800,20260774,GBPUSD,1.0,2.0,1148.0
3224,1604491200,20260610,USDJPY,1.0,2.0,1012.0
3225,1604568600,20261001,GBPJPY,0.0,1.0,900.0
3228,1604617200,20260605,EURUSD,1.0,2.0,-268.0
3230,1604880300,20260724,BTCUSD,1.0,2.0,2735.0
3231,1604913300,20261001,GBPJPY,1.0,2.0,1656.0
3232,1604922300,20261000,USDJPY,2.0,3.0,1056.0
3233,1604930400,20261002,GOLD,0.0,0.0,8410.0
3237,1604952000,20260610,USDJPY,1.0,2.0,-499.0
3239,1604980800,20260610,USDJPY,2.0,3.0,-502.0
3240,1605004200,20261001,GBPJPY,0.0,1.0,4236.0
3241,1605009600,20260629,EURUSD,3.0,4.0,1375.0
3242,1605009600,20260629,EURUSD,0.0,3.0,-695.0
3245,1605086100,20261001,GBPJPY,1.0,2.0,-4386.0
3246,1605090600,20261000,USDJPY,2.0,3.0,-25.0
3249,1605240000,20260610,USDJPY,2.0,3.0,1012.0
3250,1605261600,20261001,GBPJPY,0.0,1.0,-465.0
3252,1605524400,20261000,USDJPY,3.0,4.0,-344.0
3253,1605526200,20261001,GBPJPY,1.0,2.0,-4152.0
3258,1605758400,20260605,EURUSD,1.0,2.0,-183.0
3260,1605783600,20260605,EURUSD,0.0,1.0,-261.0
3263,1606123800,20261001,GBPJPY,1.0,2.0,887.0
3265,1606176300,20260724,BTCUSD,0.0,1.0,115.0
3266,1606213800,20261001,GBPJPY,1.0,2.0,100.0
3267,1606217400,20261000,USDJPY,1.0,2.0,-852.0
3268,1606221000,20261002,GOLD,0.0,1.0,1337.0
3272,1606301100,20261001,GBPJPY,0.0,1.0,-2322.0
3276,1606708800,20260640,GOLD,0.0,0.0,-1892.0
3277,1606730400,20261001,GBPJPY,1.0,2.0,1728.0
3278,1606734000,20261000,USDJPY,2.0,3.0,204.0
3281,1606814100,20261001,GBPJPY,1.0,2.0,443.0
3282,1606816800,20261002,GOLD,0.0,1.0,2440.0
3286,1606903200,20261000,USDJPY,1.0,2.0,-24.0
3288,1606988700,20261002,GOLD,1.0,2.0,-1480.0
3289,1606989600,20261000,USDJPY,2.0,3.0,908.0
3292,1607076900,20261001,GBPJPY,1.0,2.0,-468.0
3294,1607332500,20261001,GBPJPY,0.0,1.0,5052.0
3296,1607339700,20261000,USDJPY,1.0,2.0,-369.0
3299,1607422500,20261001,GBPJPY,0.0,1.0,-484.0
3301,1607508900,20261001,GBPJPY,1.0,2.0,-99.0
3302,1607521500,20261002,GOLD,0.0,1.0,1198.0
3305,1607587200,20260628,AUDJPY,2.0,2.0,-443.0
3306,1607595300,20261000,USDJPY,2.0,3.0,-382.0
3308,1607680800,20261001,GBPJPY,0.0,1.0,7050.0
3310,1607939100,20261001,GBPJPY,2.0,3.0,-2898.0
3311,1607945400,20261000,USDJPY,0.0,2.0,-538.0
3314,1608024600,20261002,GOLD,0.0,1.0,723.0
3315,1608029100,20261001,GBPJPY,0.0,1.0,-3168.0
3318,1608076800,20260605,EURUSD,0.0,1.0,-259.0
3319,1608114600,20261001,GBPJPY,2.0,3.0,-60.0
3320,1608116400,20261000,USDJPY,1.0,2.0,-394.0
3324,1608203700,20261001,GBPJPY,2.0,3.0,-613.0
3326,1608286500,20261000,USDJPY,2.0,3.0,-279.0
3328,1608544800,20261000,USDJPY,2.0,3.0,-544.0
3329,1608552900,20261002,GOLD,1.0,2.0,-1938.0
3333,1608714900,20261001,GBPJPY,1.0,2.0,1307.0
3334,1608717600,20261000,USDJPY,0.0,1.0,-276.0
3337,1608768330,20260724,BTCUSD,0.0,1.0,14743.0
3338,1608782400,20260628,AUDJPY,2.0,2.0,2731.0
3339,1608802200,20261001,GBPJPY,2.0,3.0,-880.0
3340,1609163100,20261002,GOLD,0.0,0.0,-624.0
3343,1609235100,20261001,GBPJPY,2.0,3.0,-273.0
3345,1609410600,20261001,GBPJPY,2.0,3.0,-510.0
3346,1609722000,20260605,EURUSD,1.0,2.0,1055.0
3347,1609755300,20261002,GOLD,2.0,3.0,936.0
3348,1609756200,20261000,USDJPY,3.0,4.0,-297.0
3349,1609756200,20261001,GBPJPY,0.0,1.0,4458.0
3354,1609846200,20261000,USDJPY,2.0,3.0,166.0
3355,1609852500,20261002,GOLD,3.0,4.0,499.0
3359,1609934400,20261002,GOLD,1.0,2.0,-3449.0
3361,1609944300,20261002,GOLD,0.0,0.0,2279.0
3363,1610012700,20261000,USDJPY,2.0,3.0,495.0
3364,1610015400,20261001,GBPJPY,3.0,4.0,320.0
3365,1610022600,20261002,GOLD,0.0,1.0,166.0
3369,1610139600,20260605,EURUSD,0.0,1.0,-261.0
3372,1610337600,20260610,USDJPY,2.0,3.0,-400.0
3373,1610357400,20261001,GBPJPY,0.0,2.0,-344.0
3375,1610449200,20261001,GBPJPY,3.0,4.0,574.0
3376,1610452800,20261002,GOLD,0.0,0.0,-2271.0
3380,1610496000,20260610,USDJPY,0.0,1.0,-631.0
3381,1610616600,20261001,GBPJPY,1.0,2.0,-29.0
3383,1610702100,20261001,GBPJPY,0.0,1.0,647.0
3385,1610963100,20261001,GBPJPY,0.0,1.0,-295.0
3387,1611134100,20261001,GBPJPY,1.0,2.0,-350.0
3388,1611141300,20261002,GOLD,1.0,2.0,-1810.0
3391,1611222300,20261001,GBPJPY,1.0,2.0,266.0
3393,1611284400,20260605,EURUSD,1.0,2.0,-269.0
3394,1611306900,20261001,GBPJPY,0.0,1.0,-301.0
3396,1611533100,20260724,BTCUSD,2.0,3.0,6445.0
3397,1611575100,20261001,GBPJPY,0.0,1.0,474.0
3399,1611579600,20260605,EURUSD,2.0,3.0,-260.0
3401,1611594000,20260605,EURUSD,0.0,1.0,-260.0
3404,1611654300,20261001,GBPJPY,0.0,1.0,-641.0
3406,1611676800,20260605,EURUSD,2.0,3.0,-270.0
3408,1611752400,20260605,EURUSD,2.0,3.0,-261.0
3411,1611763200,20260610,USDJPY,2.0,3.0,1112.0
3412,1611829800,20261001,GBPJPY,0.0,2.0,-2022.0
3414,1611853200,20260605,EURUSD,0.0,1.0,-69.0
3416,1611867600,20260605,EURUSD,0.0,1.0,-269.0
3418,1611916200,20261000,USDJPY,3.0,4.0,106.0
3420,1612174500,20261002,GOLD,0.0,1.0,-572.0
3421,1612174500,20261001,GBPJPY,3.0,4.0,-630.0
3422,1612177200,20261000,USDJPY,4.0,5.0,112.0
3426,1612257300,20261002,GOLD,0.0,1.0,2003.0
3427,1612261800,20261001,GBPJPY,3.0,4.0,-492.0
3431,1612432800,20261001,GBPJPY,0.0,1.0,-415.0
3432,1612437300,20261002,GOLD,0.0,0.0,2538.0
3435,1612521900,20261000,USDJPY,1.0,2.0,-508.0
3438,1612781100,20261000,USDJPY,2.0,3.0,-376.0
3439,1612791900,20261002,GOLD,0.0,0.0,2171.0
3443,1612843200,20260627,GBPJPY,1.0,2.0,-1767.0
3444,1612862100,20261000,USDJPY,0.0,1.0,225.0
3445,1612862100,20261001,GBPJPY,0.0,0.0,-65.0
3446,1612870200,20261002,GOLD,1.0,2.0,-824.0
3448,1612890000,20260605,EURUSD,2.0,3.0,-331.0
3449,1612900800,20260627,GBPJPY,0.0,0.0,7210.0
3453,1612915200,20260628,AUDJPY,3.0,3.0,1866.0
3454,1612953900,20261000,USDJPY,1.0,2.0,-504.0
3455,1612954800,20261001,GBPJPY,3.0,3.0,129.0
3458,1613124900,20261000,USDJPY,3.0,4.0,21.0
3459,1613128500,20261001,GBPJPY,5.0,5.0,2922.0
3462,1613385000,20261000,USDJPY,3.0,4.0,123.0
3465,1613448000,20260627,GBPJPY,2.0,3.0,8323.0
3467,1613643300,20261001,GBPJPY,4.0,4.0,697.0
3468,1613667600,20260605,EURUSD,0.0,1.0,-264.0
3471,1613731500,20261000,USDJPY,0.0,2.0,-121.0
3472,1613731500,20261001,GBPJPY,0.0,1.0,-348.0
3476,1613988000,20261000,USDJPY,2.0,3.0,-472.0
3477,1613991600,20260605,EURUSD,1.0,2.0,-265.0
3478,1613993400,20261002,GOLD,0.0,1.0,1188.0
3480,1613998800,20260605,EURUSD,0.0,1.0,1072.0
3483,1614071700,20261001,GBPJPY,3.0,3.0,596.0
3484,1614076200,20261000,USDJPY,3.0,4.0,136.0
3488,1614163500,20261000,USDJPY,1.0,2.0,274.0
3489,1614182400,20260640,GOLD,0.0,1.0,4387.0
3491,1614245400,20261002,GOLD,0.0,1.0,2118.0
3492,1614248100,20261001,GBPJPY,1.0,2.0,-670.0
3496,1614344400,20260605,EURUSD,1.0,2.0,-270.0
3499,1614362400,20260605,EURUSD,0.0,1.0,-266.0
3501,1614557100,20260724,BTCUSD,0.0,1.0,15370.0
3502,1614591900,20261002,GOLD,1.0,2.0,-2684.0
3504,1614689100,20261002,GOLD,1.0,2.0,1326.0
3505,1614715200,20260605,EURUSD,0.0,1.0,-266.0
3507,1614758400,20260622,USDJPY,1.0,2.0,3757.0
3508,1614763800,20261001,GBPJPY,2.0,3.0,-119.0
3511,1614844800,20260627,GBPJPY,2.0,3.0,7542.0
3512,1614849300,20261001,GBPJPY,4.0,4.0,1106.0
3513,1614853800,20261000,USDJPY,4.0,5.0,656.0
3517,1614940200,20261000,USDJPY,2.0,3.0,-42.0
3519,1615283100,20261002,GOLD,1.0,2.0,2140.0
3520,1615286700,20261000,USDJPY,2.0,3.0,460.0
3523,1615371300,20261001,GBPJPY,3.0,3.0,-13.0
3525,1615449600,20260622,USDJPY,2.0,3.0,3851.0
3526,1615449600,20260628,AUDJPY,4.0,4.0,-525.0
3527,1615536000,20260640,GOLD,0.0,1.0,-1831.0
3528,1615541400,20261000,USDJPY,5.0,5.0,71.0
3529,1615545000,20261001,GBPJPY,6.0,6.0,-556.0
3534,1615886100,20261001,GBPJPY,0.0,3.0,-340.0
3536,1615972500,20261001,GBPJPY,5.0,5.0,-500.0
3538,1616025600,20260605,EURUSD,0.0,1.0,-272.0
3540,1616058900,20261001,GBPJPY,5.0,5.0,-757.0
3541,1616060700,20261000,USDJPY,6.0,6.0,-376.0
3544,1616148900,20261000,USDJPY,0.0,3.0,-230.0
3546,1616382000,20260605,EURUSD,1.0,2.0,-272.0
3548,1616421600,20260605,EURUSD,0.0,1.0,-69.0
3550,1616425200,20260605,EURUSD,1.0,2.0,-272.0
3553,1616495400,20261001,GBPJPY,0.0,2.0,869.0
3555,1616544300,20260724,BTCUSD,0.0,0.0,3082.0
3556,1616578200,20261001,GBPJPY,0.0,2.0,-813.0
3558,1616666400,20261000,USDJPY,3.0,4.0,24.0
3559,1616668200,20261001,GBPJPY,5.0,5.0,454.0
3562,1616716800,20260774,GBPUSD,0.0,1.0,-548.0
3563,1616752800,20261001,GBPJPY,3.0,4.0,678.0
3564,1616753700,20261000,USDJPY,5.0,5.0,229.0
3568,1617017400,20261001,GBPJPY,4.0,4.0,-2964.0
3571,1617091200,20260640,GOLD,0.0,0.0,3014.0
3572,1617096600,20261000,USDJPY,2.0,3.0,291.0
3573,1617097500,20261001,GBPJPY,4.0,4.0,-323.0
3574,1617098400,20261002,GOLD,1.0,2.0,1885.0
3579,1617186600,20261001,GBPJPY,3.0,3.0,274.0
3582,1617379200,20260622,USDJPY,1.0,2.0,-1840.0
3584,1617707700,20261001,GBPJPY,0.0,1.0,5964.0
3585,1617709500,20261000,USDJPY,0.0,1.0,-366.0
3586,1617710400,20260605,EURUSD,0.0,1.0,1113.0
3587,1617710400,20260774,GBPUSD,1.0,2.0,1206.0
3591,1617786900,20261001,GBPJPY,1.0,2.0,-563.0
3594,1617876900,20261000,USDJPY,1.0,2.0,264.0
3595,1617891300,20261002,GOLD,2.0,3.0,995.0
3599,1617961500,20261001,GBPJPY,0.0,1.0,-683.0
3600,1617963300,20261000,USDJPY,0.0,1.0,143.0
3603,1618308000,20261001,GBPJPY,1.0,2.0,-570.0
3605,1618393500,20261001,GBPJPY,1.0,2.0,-91.0
3607,1618829100,20261000,USDJPY,0.0,1.0,255.0
3608,1618830000,20261002,GOLD,1.0,2.0,-1534.0
3609,1618831800,20261001,GBPJPY,0.0,1.0,-579.0
3613,1618911900,20261000,USDJPY,1.0,2.0,-356.0
3614,1618911900,20261001,GBPJPY,2.0,3.0,-678.0
3615,1618934400,20260774,GBPUSD,1.0,2.0,-545.0
