id,family,overview,rationale,test_method,variation,classification,status,parameter_json,reason,is_net_jpy,is_pf,is_dd_jpy,oos_net_jpy,oos_pf,oos_dd_jpy,effective_lots,run_id,updated_at
GDD39_13,equity_overlap_cap,GOLD含み損時に他枠新規を抑制,同時含み損の深掘りを防ぐ,GOLD Magicの含み損率判定,"{""GoldLabFloatingLossCapPct"":1.3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabFloatingLossCapPct"":1.3}",family has no verified SIMVERIFY activation: equity_overlap_cap,,,,,,,,gdda_is_gdd39_13_20260815160811_d171df,2026-08-15T07:08:11+00:00
GDD39_14,equity_overlap_cap,GOLD含み損時に他枠新規を抑制,同時含み損の深掘りを防ぐ,GOLD Magicの含み損率判定,"{""GoldLabFloatingLossCapPct"":1.4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabFloatingLossCapPct"":1.4}",family has no verified SIMVERIFY activation: equity_overlap_cap,,,,,,,,gdda_is_gdd39_14_20260815160811_9b0c4c,2026-08-15T07:08:11+00:00
GDD39_15,equity_overlap_cap,GOLD含み損時に他枠新規を抑制,同時含み損の深掘りを防ぐ,GOLD Magicの含み損率判定,"{""GoldLabFloatingLossCapPct"":1.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabFloatingLossCapPct"":1.5}",family has no verified SIMVERIFY activation: equity_overlap_cap,,,,,,,,gdda_is_gdd39_15_20260815160811_f1eb7f,2026-08-15T07:08:11+00:00
GDD39_16,equity_overlap_cap,GOLD含み損時に他枠新規を抑制,同時含み損の深掘りを防ぐ,GOLD Magicの含み損率判定,"{""GoldLabFloatingLossCapPct"":1.6}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabFloatingLossCapPct"":1.6}",family has no verified SIMVERIFY activation: equity_overlap_cap,,,,,,,,gdda_is_gdd39_16_20260815160811_efc4ba,2026-08-15T07:08:11+00:00
GDD39_17,equity_overlap_cap,GOLD含み損時に他枠新規を抑制,同時含み損の深掘りを防ぐ,GOLD Magicの含み損率判定,"{""GoldLabFloatingLossCapPct"":1.7}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabFloatingLossCapPct"":1.7}",family has no verified SIMVERIFY activation: equity_overlap_cap,,,,,,,,gdda_is_gdd39_17_20260815160811_05d422,2026-08-15T07:08:11+00:00
GDD39_18,equity_overlap_cap,GOLD含み損時に他枠新規を抑制,同時含み損の深掘りを防ぐ,GOLD Magicの含み損率判定,"{""GoldLabFloatingLossCapPct"":1.8}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabFloatingLossCapPct"":1.8}",family has no verified SIMVERIFY activation: equity_overlap_cap,,,,,,,,gdda_is_gdd39_18_20260815160811_38e3b9,2026-08-15T07:08:11+00:00
GDD39_19,equity_overlap_cap,GOLD含み損時に他枠新規を抑制,同時含み損の深掘りを防ぐ,GOLD Magicの含み損率判定,"{""GoldLabFloatingLossCapPct"":1.9}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabFloatingLossCapPct"":1.9}",family has no verified SIMVERIFY activation: equity_overlap_cap,,,,,,,,gdda_is_gdd39_19_20260815160811_0b8caa,2026-08-15T07:08:11+00:00
GDD39_20,equity_overlap_cap,GOLD含み損時に他枠新規を抑制,同時含み損の深掘りを防ぐ,GOLD Magicの含み損率判定,"{""GoldLabFloatingLossCapPct"":2.0}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabFloatingLossCapPct"":2.0}",family has no verified SIMVERIFY activation: equity_overlap_cap,,,,,,,,gdda_is_gdd39_20_20260815160811_d3c009,2026-08-15T07:08:11+00:00
GDD40_01,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":1}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":1}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_02,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":2}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":2}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_03,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":3}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":3}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_04,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":4}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":4}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_05,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":5}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":5}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_06,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":6}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":6}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_07,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":7}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":7}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_08,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":8}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":8}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_09,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":9}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":9}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_10,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":10}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":10}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_11,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":11}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":11}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_12,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":12}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":12}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_13,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":13}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":13}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_14,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":14}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":14}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_15,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":15}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":15}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_16,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":16}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":16}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_17,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":17}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":17}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_18,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":18}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":18}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_19,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":19}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":19}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD40_20,vol_regime_atr,ATRレジーム別に挙動変更,固定閾値の期間依存を下げる,過去分位をpoint-in-time算出,"{""design_level"":20}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":20}",rolling ATR分位を各時点までのデータだけで更新する実装が必要,,,,,,,,,
GDD41_01,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":1}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":1}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_02,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":2}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":2}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_03,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":3}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":3}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_04,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":4}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":4}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_05,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":5}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":5}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_06,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":6}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":6}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_07,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":7}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":7}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_08,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":8}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":8}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_09,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":9}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":9}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_10,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":10}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":10}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_11,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":11}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":11}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_12,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":12}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":12}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_13,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":13}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":13}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_14,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":14}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":14}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_15,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":15}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":15}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_16,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":16}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":16}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_17,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":17}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":17}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_18,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":18}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":18}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_19,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":19}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":19}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD41_20,vol_regime_rvol,実現ボラ分位で選別,急変・低ボラ双方を分離,rolling RV分位をEA内計算,"{""design_level"":20}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":20}",rolling realized-vol分位のpoint-in-time実装が必要,,,,,,,,,
GDD42_01,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":1}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":1}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_02,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":2}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":2}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_03,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":3}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":3}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_04,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":4}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":4}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_05,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":5}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":5}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_06,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":6}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":6}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_07,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":7}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":7}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_08,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":8}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":8}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_09,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":9}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":9}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_10,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":10}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":10}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_11,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":11}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":11}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_12,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":12}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":12}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_13,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":13}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":13}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_14,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":14}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":14}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_15,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":15}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":15}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_16,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":16}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":16}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_17,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":17}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":17}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_18,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":18}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":18}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_19,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":19}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":19}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD42_20,trend_regime,ADX×MA傾きレジームで役割分担,PBとORBの得意環境を分ける,2次元regimeゲート,"{""design_level"":20}",(3)大規模開発,UNTESTED_MAJOR_DEVELOPMENT,"{""design_level"":20}",ADX×MA傾きの2次元状態機械と役割割当が必要,,,,,,,,,
GDD43_01,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":0.25}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":0.25}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_01_20260815160811_80c98f,2026-08-15T07:08:11+00:00
GDD43_02,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":0.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":0.5}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_02_20260815160811_797cbe,2026-08-15T07:08:11+00:00
GDD43_03,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":0.75}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":0.75}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_03_20260815160811_ee65d8,2026-08-15T07:08:11+00:00
GDD43_04,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":1.0}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":1.0}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_04_20260815160811_696ab6,2026-08-15T07:08:11+00:00
GDD43_05,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":1.25}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":1.25}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_05_20260815160811_89cd87,2026-08-15T07:08:11+00:00
GDD43_06,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":1.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":1.5}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_06_20260815160811_ff5ccd,2026-08-15T07:08:11+00:00
GDD43_07,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":1.75}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":1.75}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_07_20260815160811_2c2db4,2026-08-15T07:08:11+00:00
GDD43_08,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":2.0}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":2.0}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_08_20260815160811_b8f194,2026-08-15T07:08:11+00:00
GDD43_09,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":2.25}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":2.25}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_09_20260815160811_9a9459,2026-08-15T07:08:11+00:00
GDD43_10,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":2.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":2.5}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_10_20260815160811_85e646,2026-08-15T07:08:11+00:00
GDD43_11,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":2.75}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":2.75}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_11_20260815160811_f66a2f,2026-08-15T07:08:11+00:00
GDD43_12,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":3.0}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":3.0}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_12_20260815160811_1e297d,2026-08-15T07:08:11+00:00
GDD43_13,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":3.25}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":3.25}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_13_20260815160811_faac98,2026-08-15T07:08:11+00:00
GDD43_14,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":3.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":3.5}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_14_20260815160811_73c7ab,2026-08-15T07:08:11+00:00
GDD43_15,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":3.75}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":3.75}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_15_20260815160811_c335d4,2026-08-15T07:08:11+00:00
GDD43_16,range_regime,日足レンジ/ATRで役割分担,日中拡張余地を測る,前日range比ゲート,"{""GoldLabPrevRangeATRMax"":4.0}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPrevRangeATRMax"":4.0}",family has no verified SIMVERIFY activation: range_regime,,,,,,,,gdda_is_gdd43_16_20260815160811_f96210,2026-08-15T07:08:11+00:00
