proposal_id,objective,family,status,account,capital,legs,leg_count,is_net,is_pf,is_dd_abs,is_dd_pct,is_deals,oos_net,oos_pf,oos_dd_abs,oos_dd_pct,oos_deals,full_net,full_pf,full_dd_abs,full_dd_pct,full_deals,survive,strict,dd_strict,tradeoff,baseline_full_dd_pct,dd_reduction_pt,max_integer_multiple,monthly_at_1x_pct,monthly_at_dd30_pct
B0405,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;pullback_audjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15,6,194189.0,1.2995629711789287,53502.0,10.7004,2420,84354.0,1.1682104335375958,50634.0,10.1268,2238,278543.0,1.2422702918971575,53502.0,10.7004,4658,True,False,False,False,13.483400000000001,2.7830000000000013,2,0.4642383333333333,0.9284766666666666
A0406,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;pullback_audjpy_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,411459.0,1.6366289189845724,87668.0,17.5336,1811,76857.0,1.1634705779759145,38668.0,7.7336,1579,488316.0,1.4373761159084864,87668.0,17.5336,3390,True,False,False,False,13.483400000000001,-4.0501999999999985,1,0.8138599999999999,0.8138599999999999
B0406,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;pullback_audjpy_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,356249.0,2.1460110660747604,32405.0,6.481000000000001,1099,16544.0,1.1077960579899007,43430.0,8.686,835,372793.0,1.802853543239256,43430.0,8.686,1934,True,False,False,False,13.483400000000001,4.797400000000001,3,0.6213216666666665,1.8639649999999996
A0407,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;pullback_audjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,6,418649.0,1.6325254695415559,76881.0,15.3762,2263,67441.0,1.1343740660304051,42746.0,8.549199999999999,2071,486090.0,1.417689573184826,76881.0,15.3762,4334,True,False,False,False,13.483400000000001,-1.8927999999999994,1,0.8101500000000001,0.8101500000000001
B0407,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;pullback_audjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,205723.0,1.2986214434707632,53422.0,10.6844,2454,86139.0,1.1766229239286448,53193.0,10.6386,2138,291862.0,1.2480535165037834,53422.0,10.6844,4592,True,False,False,False,13.483400000000001,2.7990000000000013,2,0.48643666666666663,0.9728733333333333
A0408,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,356215.0,2.142234606776161,28085.0,5.617,1070,41044.0,1.2435123108869772,27039.0,5.4078,902,397259.0,1.826920034637225,28085.0,5.617,1972,True,False,False,True,13.483400000000001,7.866400000000001,5,0.6620983333333332,3.310491666666666
B0408,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;carry_audjpy_d1,6,418615.0,1.631521858834427,85060.0,17.012,2234,91941.0,1.177847629916919,30536.0,6.1072,2138,510556.0,1.4327361861688783,85060.0,17.012,4372,True,False,False,False,13.483400000000001,-3.528599999999999,1,0.8509266666666666,0.8509266666666666
A0409,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,205689.0,1.2981401841117717,62251.0,12.4502,2425,110639.0,1.220056685396052,35220.0,7.0440000000000005,2205,316328.0,1.2652240915851836,62251.0,12.4502,4630,True,False,False,False,13.483400000000001,1.0332000000000008,2,0.5272133333333333,1.0544266666666666
B0409,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;carry_audjpy_d1,6,363405.0,2.1099114892889212,31775.0,6.3549999999999995,1522,31628.0,1.1579173365554567,28581.0,5.7162,1394,395033.0,1.7485938980481335,31775.0,6.3549999999999995,2916,True,False,False,False,13.483400000000001,7.128400000000002,4,0.6583883333333334,2.6335533333333334
A0410,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd,6,150479.0,1.4245326667757534,14115.0,2.823,1713,50326.0,1.2704361283666143,22298.0,4.4596,1461,200805.0,1.3714827490518915,22298.0,4.4596,3174,True,False,False,False,13.483400000000001,9.023800000000001,6,0.33467500000000006,2.0080500000000003
B0410,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15,6,212879.0,1.3017561416763648,51519.0,10.3038,2877,101223.0,1.1893763786068283,41758.0,8.351600000000001,2697,314102.0,1.2533133759256243,51519.0,10.3038,5574,True,False,False,False,13.483400000000001,3.1796000000000006,2,0.5235033333333333,1.0470066666666666
A0411,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,417145.0,1.5906293892438041,89001.0,17.8002,2307,82752.0,1.1613917385029449,35886.0,7.1772,2083,499897.0,1.4100837399467765,89001.0,17.8002,4390,True,False,False,False,13.483400000000001,-4.316799999999999,1,0.8331616666666666,0.8331616666666666
B0411,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,361935.0,1.9760316916696106,33068.0,6.6136,1595,22439.0,1.1144514095390625,35386.0,7.0772,1339,384374.0,1.6780517922664409,35386.0,7.0772,2934,True,False,False,False,13.483400000000001,6.406200000000001,4,0.6406233333333333,2.5624933333333333
A0412,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,6,424335.0,1.587858393642842,77472.0,15.4944,2759,73336.0,1.1346919584478172,39387.0,7.8774,2575,497671.0,1.3930106830587283,77472.0,15.4944,5334,True,False,False,False,13.483400000000001,-2.0109999999999992,1,0.8294516666666666,0.8294516666666666
B0412,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,211409.0,1.2823032507558034,54540.0,10.908,2950,92034.0,1.1735567113347238,47071.0,9.414200000000001,2642,303443.0,1.2372216324226795,54540.0,10.908,5592,True,False,False,False,13.483400000000001,2.575400000000002,2,0.5057383333333334,1.0114766666666668
A0413,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,421588.0,1.6359733414592201,81314.0,16.2628,1888,98885.0,1.2098115017059052,27291.0,5.4582,1630,520473.0,1.4588875389479512,81314.0,16.2628,3518,True,False,False,False,13.483400000000001,-2.779399999999997,1,0.867455,0.867455
B0413,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,366378.0,2.1188720213282517,30792.0,6.1584,1176,38572.0,1.2494615867184924,28625.0,5.7250000000000005,886,404950.0,1.8400162630633472,30792.0,6.1584,2062,True,False,False,True,13.483400000000001,7.325000000000001,4,0.6749166666666666,2.6996666666666664
A0414,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,6,428778.0,1.6319852843637521,71232.0,14.246400000000001,2340,89469.0,1.1778580459450219,31517.0,6.303400000000001,2122,518247.0,1.4386355287948012,71232.0,14.246400000000001,4462,True,False,False,False,13.483400000000001,-0.7629999999999999,2,0.863745,1.72749
B0414,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,215852.0,1.3059551921893915,47773.0,9.5546,2531,108167.0,1.2212700932399978,40159.0,8.0318,2189,324019.0,1.2712936263132688,47773.0,9.5546,4720,True,False,False,False,13.483400000000001,3.9288000000000007,3,0.5400316666666667,1.620095
A0415,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,343211.0,2.090961394809199,34687.0,6.9374,1109,30070.0,1.1688339397206127,23460.0,4.692,947,373281.0,1.7576248378827641,34687.0,6.9374,2056,True,False,False,False,13.483400000000001,6.546000000000001,4,0.622135,2.48854
B0415,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;carry_audjpy_d1,6,344681.0,2.2709945056971126,34477.0,6.8954,1036,39259.0,1.2153195596970312,21791.0,4.3582,1002,383940.0,1.8465797463832827,34477.0,6.8954,2038,True,False,False,True,13.483400000000001,6.588000000000001,4,0.6399,2.5596
A0416,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd,6,131755.0,1.4417898937062,16218.0,3.2436,1227,57957.0,1.3446969471687116,16231.0,3.2462,1069,189712.0,1.4067851851216526,16961.0,3.3922,2296,True,False,False,False,13.483400000000001,10.0912,8,0.31618666666666667,2.5294933333333334
B0416,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15,6,194155.0,1.2990501186774055,62061.0,12.4122,2391,108854.0,1.2107311142687889,31420.0,6.283999999999999,2305,303009.0,1.2599166404327355,62061.0,12.4122,4696,True,False,False,True,13.483400000000001,1.071200000000001,2,0.505015,1.01003
A0417,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15,6,138945.0,1.4427961375442175,18876.0,3.7752,1679,48541.0,1.2428616457615163,20114.0,4.0228,1561,187486.0,1.3649994840955415,23824.0,4.7648,3240,True,False,False,False,13.483400000000001,8.718600000000002,6,0.3124766666666667,1.87486
B0417,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;carry_audjpy_d1,6,405611.0,1.6093878642556234,88811.0,17.7622,2273,80967.0,1.153777926342639,34935.0,6.987,2183,486578.0,1.4081609028598558,88811.0,17.7622,4456,True,False,False,False,13.483400000000001,-4.278799999999999,1,0.8109633333333333,0.8109633333333333
A0418,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,192685.0,1.2781876404040171,66760.0,13.352,2464,99665.0,1.1945332003458715,36067.0,7.2134,2250,292350.0,1.242619544172359,66760.0,13.352,4714,True,False,False,False,13.483400000000001,0.13140000000000107,2,0.48725,0.9745
B0418,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;carry_audjpy_d1,6,350401.0,2.061322712059487,40670.0,8.134,1561,20654.0,1.0984292495091406,27694.0,5.5388,1439,371055.0,1.6871503413945788,40670.0,8.134,3000,True,False,False,False,13.483400000000001,5.349400000000001,3,0.618425,1.855275
A0419,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;pairtrade_eurusd_gbpusd,6,137475.0,1.38487380842397,18935.0,3.787,1752,39352.0,1.2011387914907536,21510.0,4.3020000000000005,1506,176827.0,1.3198514581950325,24935.0,4.987,3258,True,False,False,False,13.483400000000001,8.496400000000001,6,0.2947116666666667,1.7682700000000002
B0419,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15,6,199875.0,1.2822280021010894,54350.0,10.870000000000001,2916,90249.0,1.1658802965108692,44512.0,8.9024,2742,290124.0,1.2316793969327577,54350.0,10.870000000000001,5658,True,False,False,False,13.483400000000001,2.6134000000000004,2,0.48354,0.96708
A0420,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,347654.0,2.2817918702184534,30500.0,6.1,690,46203.0,1.3380674334884537,20100.0,4.02,494,393857.0,1.9655890147661275,30500.0,6.1,1184,True,False,False,True,13.483400000000001,7.383400000000002,4,0.6564283333333334,2.6257133333333336
B0420,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;carry_audjpy_d1,6,410054.0,1.6590028831597117,81394.0,16.2788,1854,97100.0,1.2001719293399273,25897.0,5.1794,1730,507154.0,1.458002541277701,81394.0,16.2788,3584,True,False,False,False,13.483400000000001,-2.795399999999999,1,0.8452566666666667,0.8452566666666667
A0421,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,197128.0,1.3036129584736182,58981.0,11.796199999999999,2045,115798.0,1.2459114915702718,29553.0,5.9106,1797,312926.0,1.2793565602271804,58981.0,11.796199999999999,3842,True,False,False,True,13.483400000000001,1.6872000000000025,2,0.5215433333333334,1.0430866666666667
B0421,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;carry_audjpy_d1,6,354844.0,2.237317153965514,34910.0,6.981999999999999,1142,36787.0,1.2184501187648455,19922.0,3.9844,986,391631.0,1.8603776486483519,34910.0,6.981999999999999,2128,True,False,False,True,13.483400000000001,6.501400000000002,4,0.6527183333333334,2.6108733333333336
A0422,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd,6,141918.0,1.4522201864096231,14763.0,2.9526,1333,55485.0,1.3598015692886325,17773.0,3.5546,1053,197403.0,1.421769739442563,20494.0,4.0988,2386,True,False,False,False,13.483400000000001,9.384600000000002,7,0.329005,2.303035
B0422,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15,6,204318.0,1.3073218277043592,47853.0,9.5706,2497,106382.0,1.2116528226809251,37600.0,7.5200000000000005,2289,310700.0,1.266133543019498,47853.0,9.5706,4786,True,False,False,False,13.483400000000001,3.9128000000000007,3,0.5178333333333333,1.5534999999999997
A0423,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,408584.0,1.6138222069319856,85731.0,17.1462,1927,87911.0,1.1828211239076818,29168.0,5.8336,1675,496495.0,1.433053902452427,85731.0,17.1462,3602,True,False,False,False,13.483400000000001,-3.662799999999999,1,0.8274916666666666,0.8274916666666666
B0423,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,353374.0,2.0702141191435235,35524.0,7.1048,1215,27598.0,1.1681011116186995,27628.0,5.5256,931,380972.0,1.7706289887026792,35524.0,7.1048,2146,True,False,False,False,13.483400000000001,6.378600000000001,4,0.6349533333333334,2.5398133333333335
A0424,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,6,415774.0,1.610356151432988,73806.0,14.761199999999999,2379,78495.0,1.153134083770655,33181.0,6.6362000000000005,2167,494269.0,1.4140338032935469,73806.0,14.761199999999999,4546,True,False,False,False,13.483400000000001,-1.2777999999999974,2,0.8237816666666666,1.6475633333333333
B0424,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,202848.0,1.2864117903702,51270.0,10.254000000000001,2570,97193.0,1.1950100321027288,42913.0,8.5826,2234,300041.0,1.248658463716157,51270.0,10.254000000000001,4804,True,False,False,False,13.483400000000001,3.2294,2,0.5000683333333333,1.0001366666666667
A0425,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,427308.0,1.5919483783023742,73884.0,14.776800000000001,2413,80280.0,1.1609427217924224,35265.0,7.053,2067,507588.0,1.4158246482692405,73884.0,14.776800000000001,4480,True,False,False,False,13.483400000000001,-1.2934,2,0.84598,1.69196
B0425,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,383049.0,1.5344397471851325,92771.0,18.5542,2408,78775.0,1.1539566517481972,28620.0,5.724,2178,461824.0,1.3759557147508954,92771.0,18.5542,4586,True,False,False,False,13.483400000000001,-5.0708,1,0.7697066666666667,0.7697066666666667
A0426,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,327839.0,1.859835659264427,33237.0,6.6474,1696,18462.0,1.0946832352926092,35579.0,7.1158,1434,346301.0,1.6009374110656847,35579.0,7.1158,3130,True,False,False,False,13.483400000000001,6.367600000000001,4,0.5771683333333334,2.3086733333333336
B0426,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,6,390239.0,1.5329022654959101,82039.0,16.4078,2860,69359.0,1.1276384702301427,32605.0,6.521000000000001,2670,459598.0,1.3602734829410235,82039.0,16.4078,5530,True,False,False,False,13.483400000000001,-2.9244000000000003,1,0.7659966666666667,0.7659966666666667
A0427,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,177313.0,1.2335124385971843,58580.0,11.716,3051,88057.0,1.1663926743913593,36730.0,7.346,2737,265370.0,1.2059459451069503,58580.0,11.716,5788,True,False,False,False,13.483400000000001,1.767400000000002,2,0.4422833333333333,0.8845666666666666
B0427,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,388769.0,1.501187966919988,85060.0,17.012,2933,60170.0,1.1115960065062123,38549.0,7.7097999999999995,2615,448939.0,1.341431713505193,85060.0,17.012,5548,True,False,False,False,13.483400000000001,-3.528599999999999,1,0.7482316666666666,0.7482316666666666
A0428,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,393212.0,1.5369364694636944,78293.0,15.6586,2514,76303.0,1.153298603088755,31790.0,6.358,2162,469515.0,1.381699030783714,78293.0,15.6586,4676,True,False,False,False,13.483400000000001,-2.1751999999999985,1,0.782525,0.782525
B0428,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,309115.0,1.9509679959883466,34656.0,6.9312,1210,26093.0,1.1473897669374244,32053.0,6.4106,1042,335208.0,1.6676293152381958,34656.0,6.9312,2252,True,False,False,False,13.483400000000001,6.552200000000002,4,0.5586800000000001,2.2347200000000003
A0429,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;carry_audjpy_d1,6,371515.0,1.5495280018696511,92581.0,18.516199999999998,2374,76990.0,1.1465223075883673,28108.0,5.6216,2278,448505.0,1.373284139720735,92581.0,18.516199999999998,4652,True,False,False,False,13.483400000000001,-5.032799999999996,1,0.7475083333333332,0.7475083333333332
B0429,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,6,158589.0,1.2255561781932067,70530.0,14.106,2565,95688.0,1.1871614974015128,28383.0,5.6766,2345,254277.0,1.2093916059557248,70530.0,14.106,4910,True,False,False,False,13.483400000000001,-0.6225999999999985,2,0.423795,0.84759
A0430,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;carry_audjpy_d1,6,316305.0,1.9286345500612132,39937.0,7.9874,1662,16677.0,1.0798836975369552,32759.0,6.551800000000001,1534,332982.0,1.6061061671450856,39937.0,7.9874,3196,True,False,False,False,13.483400000000001,5.496000000000001,3,0.5549700000000001,1.6649100000000003
B0430,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd,6,103379.0,1.2811863360288098,19154.0,3.8308,1853,35375.0,1.1818055669764,16829.0,3.3658,1601,138754.0,1.2467926770052773,27951.0,5.5902,3454,True,False,False,False,13.483400000000001,7.893200000000001,5,0.23125666666666667,1.1562833333333333
A0431,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15,6,165779.0,1.2306772864016742,58660.0,11.732,3017,86272.0,1.1588829280779975,32930.0,6.586,2837,252051.0,1.1997783859745905,58660.0,11.732,5854,True,False,False,False,13.483400000000001,1.751400000000002,2,0.4200850000000001,0.8401700000000002
B0431,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,370045.0,1.5143321375407073,97280.0,19.456,2447,67801.0,1.1300803493315734,30971.0,6.1941999999999995,2223,437846.0,1.3529049537717288,97280.0,19.456,4670,True,False,False,False,13.483400000000001,-5.972599999999998,1,0.7297433333333334,0.7297433333333334
A0432,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,6,314835.0,1.81984438229458,40551.0,8.110199999999999,1735,7488.0,1.0366087972582514,36151.0,7.230200000000001,1479,322323.0,1.5476477294544813,40551.0,8.110199999999999,3214,True,False,False,False,13.483400000000001,5.373200000000002,3,0.537205,1.611615
B0432,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,6,377235.0,1.5132260447575394,84870.0,16.974,2899,58385.0,1.1055870629851199,34956.0,6.9912,2715,435620.0,1.3382187497816354,84870.0,16.974,5614,True,False,False,False,13.483400000000001,-3.490599999999999,1,0.7260333333333333,0.7260333333333333
