id,family,overview,rationale,test_method,variation,implementation_class,status,parameter_json,unverified_reason
OAFX1800,gj_boost_cash_risk_cap,SCA GBPJPY逆張りブーストをSLまでの想定円損失と最大倍率で動的に丸める,"総損失-457,350円の0.06 lot群を直接縮める一方、全シグナルを最低0.01 lotで執行する",発注時のSL距離から0.01 lot当たり円リスクを計算し、1～最大倍率のlotでEA発注,Oafx2BoostRiskJPY=7000; Oafx2BoostMaxMult=6,2中規模のコード変更,UNTESTED,"{""Oafx2BoostMaxMult"": 6, ""Oafx2BoostRiskJPY"": 7000, ""Oafx2LabMode"": 108}",
OAFX1801,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.05; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.05, ""Oafx2LabMode"": 109}",
OAFX1802,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.05; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.05, ""Oafx2LabMode"": 109}",
OAFX1803,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.05; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.05, ""Oafx2LabMode"": 109}",
OAFX1804,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.05; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.05, ""Oafx2LabMode"": 109}",
OAFX1805,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.05; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.05, ""Oafx2LabMode"": 109}",
OAFX1806,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.1; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.1, ""Oafx2LabMode"": 109}",
OAFX1807,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.1; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.1, ""Oafx2LabMode"": 109}",
OAFX1808,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.1; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.1, ""Oafx2LabMode"": 109}",
OAFX1809,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.1; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.1, ""Oafx2LabMode"": 109}",
OAFX1810,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.1; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.1, ""Oafx2LabMode"": 109}",
OAFX1811,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.15; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.15, ""Oafx2LabMode"": 109}",
OAFX1812,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.15; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.15, ""Oafx2LabMode"": 109}",
OAFX1813,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.15; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.15, ""Oafx2LabMode"": 109}",
OAFX1814,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.15; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.15, ""Oafx2LabMode"": 109}",
OAFX1815,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.15; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.15, ""Oafx2LabMode"": 109}",
OAFX1816,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.2; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.2, ""Oafx2LabMode"": 109}",
OAFX1817,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.2; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.2, ""Oafx2LabMode"": 109}",
OAFX1818,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.2; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.2, ""Oafx2LabMode"": 109}",
OAFX1819,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.2; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.2, ""Oafx2LabMode"": 109}",
OAFX1820,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.2; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.2, ""Oafx2LabMode"": 109}",
OAFX1821,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.25; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.25, ""Oafx2LabMode"": 109}",
OAFX1822,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.25; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.25, ""Oafx2LabMode"": 109}",
OAFX1823,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.25; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.25, ""Oafx2LabMode"": 109}",
OAFX1824,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.25; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.25, ""Oafx2LabMode"": 109}",
OAFX1825,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.25; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.25, ""Oafx2LabMode"": 109}",
OAFX1826,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.3; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.3, ""Oafx2LabMode"": 109}",
OAFX1827,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.3; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.3, ""Oafx2LabMode"": 109}",
OAFX1828,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.3; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.3, ""Oafx2LabMode"": 109}",
OAFX1829,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.3; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.3, ""Oafx2LabMode"": 109}",
OAFX1830,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.3; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.3, ""Oafx2LabMode"": 109}",
OAFX1831,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.35; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.35, ""Oafx2LabMode"": 109}",
OAFX1832,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.35; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.35, ""Oafx2LabMode"": 109}",
OAFX1833,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.35; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.35, ""Oafx2LabMode"": 109}",
OAFX1834,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.35; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.35, ""Oafx2LabMode"": 109}",
OAFX1835,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.35; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.35, ""Oafx2LabMode"": 109}",
OAFX1836,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.4; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.4, ""Oafx2LabMode"": 109}",
OAFX1837,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.4; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.4, ""Oafx2LabMode"": 109}",
OAFX1838,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.4; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.4, ""Oafx2LabMode"": 109}",
OAFX1839,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.4; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.4, ""Oafx2LabMode"": 109}",
OAFX1840,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.4; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.4, ""Oafx2LabMode"": 109}",
OAFX1841,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.45; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.45, ""Oafx2LabMode"": 109}",
OAFX1842,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.45; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.45, ""Oafx2LabMode"": 109}",
OAFX1843,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.45; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.45, ""Oafx2LabMode"": 109}",
OAFX1844,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.45; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.45, ""Oafx2LabMode"": 109}",
OAFX1845,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.45; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.45, ""Oafx2LabMode"": 109}",
OAFX1846,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.5; Oafx2BoostFloorMult=1,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 1, ""Oafx2FullBoostDriftRatio"": 0.5, ""Oafx2LabMode"": 109}",
OAFX1847,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.5; Oafx2BoostFloorMult=2,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 2, ""Oafx2FullBoostDriftRatio"": 0.5, ""Oafx2LabMode"": 109}",
OAFX1848,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.5; Oafx2BoostFloorMult=3,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 3, ""Oafx2FullBoostDriftRatio"": 0.5, ""Oafx2LabMode"": 109}",
OAFX1849,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.5; Oafx2BoostFloorMult=4,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 4, ""Oafx2FullBoostDriftRatio"": 0.5, ""Oafx2LabMode"": 109}",
OAFX1850,gj_boost_drift_softscale,SCA GBPJPY逆張りブーストをレンジ内ドリフト強度に応じて1～6倍で連続調整,入口品質が弱くても取引は0.01 lotで続け、確信度が高い時だけ現行0.06 lotへ近づける,従来の逆張り方向判定は維持し、絶対drift÷rangeでブースト倍率だけを補間してEA発注,Oafx2FullBoostDriftRatio=0.5; Oafx2BoostFloorMult=5,2軽微なコード変更,UNTESTED,"{""Oafx2BoostFloorMult"": 5, ""Oafx2FullBoostDriftRatio"": 0.5, ""Oafx2LabMode"": 109}",
